time,text,full_name,country,platform
Mon Jan 21 23:59:14 +0000 2019,"b""RT @InspiringU2: Who's at Fault\nFor The Partial\nGovernment Shutdown?\n\n\xe2\x98\x86~\xc2\xb0\xe2\x80\xa2\xe2\x98\x86\xe2\x97\x8b\xe2\x97\x8f\xc2\xb0\xe2\x98\x86\xc2\xb0\xe2\x97\x8f\xe2\x97\x8b\xe2\x98\x86\xe2\x80\xa2\xc2\xb0~\xe2\x98\x86""",,,P
Mon Jan 21 23:59:13 +0000 2019,b'RT @washingtonpost: Trump voters now blame him for the government shutdown https://t.co/F4ArKXtNMO',,,
Mon Jan 21 23:59:13 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached. \n\nUsing a government shutdown as a negotiating tactic is wrong.\xe2\x80\xa6',,,A
Mon Jan 21 23:59:11 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,I
Mon Jan 21 23:59:11 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,I
Mon Jan 21 23:59:11 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:11 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,
Mon Jan 21 23:59:11 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:10 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:10 +0000 2019,b'RT @RoKhanna: We must unequivocally reject the moral relativism of the claim that \xe2\x80\x9cboth sides\xe2\x80\x9d are to blame for the shutdown. Trump has shu\xe2\x80\xa6',,,I
Mon Jan 21 23:59:10 +0000 2019,b'RT @RepCummings: Attention Federal Employees: If you are furloughed because of the government shutdown I have prepared a guide with federal\xe2\x80\xa6',,,
Mon Jan 21 23:59:09 +0000 2019,b'RT @Sue_Zee_Que4: PA are you tired of the government shutdown? Are you tired of being ignored by Sen. Toomey? Please join #TuesdayswithToom\xe2\x80\xa6',,,P
Mon Jan 21 23:59:09 +0000 2019,"b""RT @JesseBWatters: Watters: 'The Gov't Would Be Open Now If We Had a Fair Media' https://t.co/mhFnb45tMf""",,,
Mon Jan 21 23:59:09 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,I
Mon Jan 21 23:59:08 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:08 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,
Mon Jan 21 23:59:08 +0000 2019,"b'RT @njdotcom: \xe2\x80\x98It destroys you.\xe2\x80\x99 At 1 month mark, N.J.\xe2\x80\x99s federal workers call for end to government shutdown. https://t.co/LhpkpQu4ug https\xe2\x80\xa6'",,,I
Mon Jan 21 23:59:08 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,I
Mon Jan 21 23:59:07 +0000 2019,b'RT @ChrisLu44: McConnell won\xe2\x80\x99t allow Senate to vote on House funding bill because it won\xe2\x80\x99t become law. But he will allow Senate to vote on\xe2\x80\xa6',,,I
Mon Jan 21 23:59:07 +0000 2019,"b""RT @JesseBWatters: Watters: 'The Gov't Would Be Open Now If We Had a Fair Media' https://t.co/mhFnb45tMf""",,,A
Mon Jan 21 23:59:07 +0000 2019,b'RT @joncoopertweets: I really like this idea! Let me know if you\xe2\x80\x99d participate in an #EconomicWalkout \xe2\x80\x94 a cessation of all non-essential sp\xe2\x80\xa6',,,I
Mon Jan 21 23:59:07 +0000 2019,b'RT @bjcreigh: Trump desperately wants us to believe that \xe2\x80\x9cNo President in modern times has kept more promises than Donald Trump!\xe2\x80\x9d\n\nMeanwhil\xe2\x80\xa6',,,P
Mon Jan 21 23:59:07 +0000 2019,"b'RT @KamalaHarris: We\xe2\x80\x99re now 27 days into the longest government shutdown in our nation\xe2\x80\x99s history. 800,000 Americans are going without pay.\xe2\x80\xa6'",,,I
Mon Jan 21 23:59:07 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:06 +0000 2019,b'RT @DerekCressman: Reminder: A Senior WH Official Says Trump Admin Doesn\xe2\x80\x99t Want Most Gov\xe2\x80\x99t Workers To Ever Return\n\nThe senior official told\xe2\x80\xa6',,,A
Mon Jan 21 23:59:06 +0000 2019,b'@realDonaldTrump You said on TV you would be proud to shutdown the government. Now you got it so fix it.',,,I
Mon Jan 21 23:59:05 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:05 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:05 +0000 2019,b'RT @mikebwonder: The Washington Post wants you to believe that @realDonaldTrump voters blame him for the partial federal government shutdow\xe2\x80\xa6',,,I
Mon Jan 21 23:59:04 +0000 2019,b'RT @KamalaHarris: The ripple effect of the government shutdown is being felt by college and high school students who are applying for finan\xe2\x80\xa6',,,I
Mon Jan 21 23:59:03 +0000 2019,b'The Border Patrol was unable to respond to our questions because their spokesperson was on furlough due to the gove\xe2\x80\xa6 https://t.co/RqLvyqHRiX',,,
Mon Jan 21 23:59:03 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,I
Mon Jan 21 23:59:02 +0000 2019,"b'Navy reservist who backed Trump in 16 --&gt; \xe2\x80\x9cIt\xe2\x80\x99s silly. It\xe2\x80\x99s destructive,\xe2\x80\x9d he said, adding that all he knows about 2\xe2\x80\xa6 https://t.co/8vcv4xYBo2'",,,I
Mon Jan 21 23:59:02 +0000 2019,b'Trump voters now blame him for the government shutdown https://t.co/OPhEhLRM4O',,,P
Mon Jan 21 23:59:02 +0000 2019,b'RT @Jillibean557: I\xe2\x80\x99m calling for a total and complete shutdown of government until we can figure out what is going on in the swamp. https:\xe2\x80\xa6',,,
Mon Jan 21 23:59:02 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:01 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:59:00 +0000 2019,b'@realDonaldTrump Stop playing games and pay the government workers and end the shut down. I am sure you are getting\xe2\x80\xa6 https://t.co/Vleg2kTLbU',,,A
Mon Jan 21 23:59:00 +0000 2019,b'Will government shutdown impact security at Super Bowl LIII? https://t.co/iWb7mCSTwU via @USATODAY.  The media will\xe2\x80\xa6 https://t.co/3dNDgpwR9M',,,I
Mon Jan 21 23:59:00 +0000 2019,"b""RT @hiltzikm: This argument over who's to blame for the shutdown is ridiculous. The default condition of the federal government is up and r\xe2\x80\xa6""",,,
Mon Jan 21 23:58:59 +0000 2019,b'RT @GOP: \xe2\x80\x9cWhat the President offered was a good faith compromise to address what is a genuine humanitarian and security crisis on our south\xe2\x80\xa6',,,I
Mon Jan 21 23:58:59 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:58:59 +0000 2019,"b'RT @RodriquezKhaliq: The Democrats are pretending like they care about the 800,000 federal employees\n\nThey have the government shutdown ove\xe2\x80\xa6'",,,
Mon Jan 21 23:58:59 +0000 2019,b'@realDonaldTrump We need to shut him up!  Voice your thoughts and sign this petition showing him that we want to en\xe2\x80\xa6 https://t.co/P4gAD60fiv',,,I
Mon Jan 21 23:58:59 +0000 2019,"b'RT @RepLucyMcBath: The shutdown is hurting Americans here in Georgia and across the nation. Time and again, I have joined my colleagues in\xe2\x80\xa6'",,,A
Mon Jan 21 23:58:58 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,I
Mon Jan 21 23:58:58 +0000 2019,b'RT @joncoopertweets: Jon Bon Jovi\xe2\x80\x99s NJ restaurant announced that federal workers are welcome to a free meal. JBJ Soul Kitchen is a non-prof\xe2\x80\xa6',,,
Mon Jan 21 23:58:58 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,A
Mon Jan 21 23:58:57 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,A
Mon Jan 21 23:58:57 +0000 2019,b'RT @washingtonpost: Trump voters now blame him for the government shutdown https://t.co/F4ArKXtNMO',,,I
Mon Jan 21 23:58:57 +0000 2019,"b""RT @foe_us: Huge win! A federal court just blocked the Trump administration's latest attempt to keep the government open for Big Oil while\xe2\x80\xa6""",,,P
Mon Jan 21 23:58:57 +0000 2019,b'RT @DemWrite: Read this piece and RT if you would participate in an #EconomicWalkout - a cessation of all non-essential spending - from Feb\xe2\x80\xa6',,,A
Mon Jan 21 23:58:56 +0000 2019,b'RT @CBSEveningNews: Unpaid federal workers are struggling to feed their families as the government shutdown lurches through its 31st day.\xe2\x80\xa6',,,
Mon Jan 21 23:58:56 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,P
Mon Jan 21 23:58:56 +0000 2019,b'RT @JudyWoodruff: what government shutdown has meant for some programs and shelters that serve victims of domestic abuse: we hear from Este\xe2\x80\xa6',,,A
Mon Jan 21 23:58:55 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,I
Mon Jan 21 23:58:53 +0000 2019,"b'RT @KamalaHarris: There are 42,300 federal workers in CA currently affected by the government shutdown. They\xe2\x80\x99re the TSA agents who protect\xe2\x80\xa6'",,,I
Mon Jan 21 23:58:53 +0000 2019,"b'@larry1844 @SpeakerPelosi @SenateGOP Your president promised that Mexico would pay for the wall, not that he would\xe2\x80\xa6 https://t.co/qtvFwzwrJ7'",,,
Mon Jan 21 23:58:53 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:58:53 +0000 2019,b'RT @joncoopertweets: Jon Bon Jovi\xe2\x80\x99s NJ restaurant announced that federal workers are welcome to a free meal. JBJ Soul Kitchen is a non-prof\xe2\x80\xa6',,,A
Mon Jan 21 23:58:52 +0000 2019,b'RT @number1bajan: Bernie Sanders and a host of panelists are holding a town hall at Zion Baptist church. They are tackling issues such as s\xe2\x80\xa6',,,I
Mon Jan 21 23:58:52 +0000 2019,b'RT @jbouie: It is so strange to me that much of the press is framing the shutdown as a stand off between two sides who need to compromise w\xe2\x80\xa6',,,I
Mon Jan 21 23:58:51 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:58:51 +0000 2019,"b""RT @WestJournalism: 'The federal government attempts to do far too many things. Reducing the power of Washington would make the nation less\xe2\x80\xa6""",,,A
Mon Jan 21 23:58:51 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:58:51 +0000 2019,"b'RT @SandraBudesa1: @realDonaldTrump The real humanitarian crisis is the shutdown of government. Stop playing games, Don, and open the Godda\xe2\x80\xa6'",,,A
Mon Jan 21 23:58:50 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,A
Mon Jan 21 23:58:50 +0000 2019,b'RT @JudyWoodruff: what government shutdown has meant for some programs and shelters that serve victims of domestic abuse: we hear from Este\xe2\x80\xa6',,,A
Mon Jan 21 23:58:48 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:58:48 +0000 2019,b'@fredwald52 @jejharrington Trump need to stop the government shutdown like yesterday . IRS is still waiting for20 o\xe2\x80\xa6 https://t.co/JpwAEf8IsG',,,A
Mon Jan 21 23:58:48 +0000 2019,"b'RT @ChrisJZullo: @realDonaldTrump Mitch McConnell used nuclear option to tamper with Supreme Court, budget trick to ram through 1% tax cut,\xe2\x80\xa6'",,,I
Mon Jan 21 23:58:48 +0000 2019,b'Trump voters now blame him for the government shutdown  @GoP https://t.co/R7HrnzbyBJ',,,
Mon Jan 21 23:58:47 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,I
Mon Jan 21 23:58:47 +0000 2019,b'RT @Jillibean557: I\xe2\x80\x99m calling for a total and complete shutdown of government until we can figure out what is going on in the swamp. https:\xe2\x80\xa6',,,A
Mon Jan 21 23:58:46 +0000 2019,b'RT @WCKitchen: With no end to the government shutdown in sight... it\xe2\x80\x99s time to bring #ChefsForFeds across America \xf0\x9f\x87\xba\xf0\x9f\x87\xb8Run a restaurant/food t\xe2\x80\xa6',,,A
Mon Jan 21 23:58:45 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,I
Mon Jan 21 23:58:45 +0000 2019,b'RT @jamieson: The shutdown is changing the way people see a steady government paycheck. One DHS worker told me she applied for two (higher\xe2\x80\xa6',,,A
Mon Jan 21 23:58:44 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached. \n\nUsing a government shutdown as a negotiating tactic is wrong.\xe2\x80\xa6',,,A
Mon Jan 21 23:58:44 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:58:43 +0000 2019,b'Hatred for Donald Trump.\n #2020TAKEBACKTHEHOUSE\nhttps://t.co/DaXJuPnn0R',,,A
Mon Jan 21 23:58:43 +0000 2019,b'RT @DerekCressman: Reminder: A Senior WH Official Says Trump Admin Doesn\xe2\x80\x99t Want Most Gov\xe2\x80\x99t Workers To Ever Return\n\nThe senior official told\xe2\x80\xa6',,,I
Mon Jan 21 23:58:42 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:58:42 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:58:42 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:58:42 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,A
Mon Jan 21 23:58:41 +0000 2019,b'RT @KamalaHarris: The economic impact of the government shutdown is more severe every day. This was a crisis of the president\xe2\x80\x99s own making.\xe2\x80\xa6',,,I
Mon Jan 21 23:58:41 +0000 2019,"b'RT @MSNBC: According to a recent PBS NewsHour/ Marist Poll, the majority of Americans blame the president for the partial government shutdo\xe2\x80\xa6'",,,A
Mon Jan 21 23:58:41 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:58:41 +0000 2019,b'RT @WCCO: The government shutdown \xe2\x80\x93 the longest in U.S. history \xe2\x80\x93 is estimated in 31 days to have cost the American economy almost as much\xe2\x80\xa6',,,
Mon Jan 21 23:58:41 +0000 2019,b'RT @MollyV178: Are you affected by the government shutdown?',,,A
Mon Jan 21 23:58:40 +0000 2019,b'RT @CNN: Jon Bon Jovi offering free meals to federal workers during government shutdown https://t.co/mXqsNGYmBD https://t.co/WdkUCEcBLL',,,P
Mon Jan 21 23:58:40 +0000 2019,b'RT @tedlieu: Mr. President: Reopen our government with no strings attached.\n\nIt is wrong for you to use a shutdown as a negotiating tactic.\xe2\x80\xa6',,,A
Mon Jan 21 23:58:39 +0000 2019,b'RT @loriamontgomery: Dark clouds gathering in Michigan for \xe2\x81\xa6@realDonaldTrump\xe2\x81\xa9. Via \xe2\x81\xa6@mviser\xe2\x81\xa9  https://t.co/d6Sp0gFHVn',,,P
Mon Jan 21 23:58:39 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
Mon Jan 21 23:58:39 +0000 2019,b'RT @p_y_tia: Found a lovely clip from 2011 of yalls President saying who should be blamed for a government shutdown \xf0\x9f\x8c\x9a https://t.co/RKXokSYh\xe2\x80\xa6',,,I
